DISTRICT,year,mean NDVI
Shimoga,2002,0.3908768573931540
Bagalkot,2002,0.212088727658462
Bangalore,2002,0.2604916261270150
Bidar,2002,0.2968057001700480
Bijapur,2002,0.1706949770214460
Belgaum,2002,0.24880242126597700
Bellary,2002,0.23199721715805000
Bangalore Rural,2002,0.2697743745992500
Chamarajanagar,2002,0.33209654613057800
Chikmagalur,2002,0.44004616610315200
Chitradurga,2002,0.21830059345274300
Dakshina Kannada,2002,0.5105756406949590
Davanagere,2002,0.2937644706770300
Dharwad,2002,0.24438454437443500
Gulbarga,2002,0.239878170286403
Gadag,2002,0.20261284187219100
Tumkur,2002,0.2483653877958850
Udupi,2002,0.4537171094557690
Uttara Kannada,2002,0.4189622464633790
Hassan,2002,0.32115016033911800
Haveri,2002,0.2515823794276100
North Goa,2002,0.3692319499793520
South Goa,2002,0.3998460852094120
Kollam,2002,0.5155804923408130
Kottayam,2002,0.4797597979007790
Kozhikode,2002,0.462362082781186
Malappuram,2002,0.4633037705481860
Palakkad,2002,0.44770603247058600
Pathanamthitta,2002,0.540593716540691
Alappuzha,2002,0.3669709236235950
Kasaragod,2002,0.4596569906255760
Kannur,2002,0.41737970153235500
Ernakulam,2002,0.4601259212783470
Thrissur,2002,0.4655484132085980
Thiruvananthapuram,2002,0.5026982273454030
Wayanad,2002,0.4506514635469500
Idukki,2002,0.5152681838862990
Kanniyakumari,2002,0.4246763073090440
Karur,2002,0.21060005879594300
Madurai,2002,0.24817273736328100
Namakkal,2002,0.2590371838564260
The Nilgiris,2002,0.4286330107879640
Perambalur,2002,0.23999603270745800
Pudukkottai,2002,0.2405829806400760
Ramanathapuram,2002,0.2298966888464110
Salem,2002,0.2627678723588610
Ariyalur,2002,0.24751555194356900
Coimbatore,2002,0.3276163878175010
Cuddalore,2002,0.27617521502124700
Dharmapuri,2002,0.25830906922663500
Dindigul,2002,0.27777837311715700
Erode,2002,0.27958465879330900
Sivaganga,2002,0.23901058346970900
Tiruchirappalli,2002,0.2670118729057670
Tirunelveli,2002,0.2856075621853290
Tiruvannamalai,2002,0.2756322954743860
Thoothukkudi,2002,0.236071545010323
Theni,2002,0.3046856456576060
Vellore,2002,0.3026773081651870
Viluppuram,2002,0.26109445654693600
Virudhunagar,2002,0.2303412870121550
Chennai,2002,0.17490115558360900
Kancheepuram,2002,0.2484546752631290
Thiruvallur,2002,0.26413624650196100
Thanjavur,2002,0.2995971131024530
Thiruvarur,2002,0.2721915743922120
Nagapattinam,2002,0.2451002846504440
Pondicherry,2002,0.2988346647095710
Yanam,2002,0.17961985789585400
Karaikal,2002,0.249897784408492
Mahe,2002,0.4064199077574280
Nicobars,2002,0.3573546179711860
Andamans,2002,0.5060124964195290
Chandigarh,2003,0.20970936737531300
Dadra & Nagar Haveli,2003,0.2855732960732310
Lakshadweep,2003,-0.3023665896335860
Data Not Available,2003,0.07604524561496500
Jammu,2003,0.2907337877928860
Kargil,2003,0.0311792083244412
Kathua,2003,0.3413733098204410
Leh (Ladakh),2003,0.0319220409121137
Kupwara,2003,0.2318664809156220
Punch,2003,0.2806819490202850
Pulwama,2003,0.2352560747045150
Rajauri,2003,0.31072524702135800
Anantnag,2003,0.1629246789250880
Badgam,2003,0.1778877660726150
Baramula,2003,0.17538582324810600
Doda,2003,0.1624642024319070
Srinagar,2003,0.1471113536813770
Udhampur,2003,0.306318261219514
Kangra,2003,0.28218692560621400
Kinnaur,2003,0.04920542338590130
Lahul & Spiti,2003,0.025249802168915100
Kullu,2003,0.14457110138062700
Mandi,2003,0.2807484736167960
Shimla,2003,0.2783385966089740
Bilaspur,2003,0.2510197693124230
Chamba,2003,0.18420116891868300
Hamirpur,2003,0.3136556334628250
Sirmaur,2003,0.34400672731053000
Solan,2003,0.3246011581902100
Una,2003,0.3127276369399070
Jalandhar,2003,0.2952261478925380
Kapurthala,2003,0.2969515637470410
Ludhiana,2003,0.31528526185868000
Mansa,2003,0.3060296404272630
Moga,2003,0.311010665895932
Muktsar,2003,0.2844699383584020
Nawanshahr,2003,0.2921472794021150
Patiala,2003,0.3010822569328680
Sangrur,2003,0.3197230824258350
Amritsar,2003,0.3053380714769680
Firozpur,2003,0.2775960567217660
Bathinda,2003,0.30153575182090700
Gurdaspur,2003,0.3287381448844640
Faridkot,2003,0.2998621166671660
Fatehgarh Sahib,2003,0.2961374579042280
Rupnagar,2003,0.2677522429140510
Hoshiarpur,2003,0.3104003488999170
Nainital,2003,0.43847593325074200
Pithoragarh,2003,0.1964043641731620
Bageshwar,2003,0.3742907335832190
Almora,2003,0.41547694260248400
Chamoli,2003,0.20188459264981300
Champawat,2003,0.4459824797574450
Dehradun,2003,0.41886737566974400
Garhwal,2003,0.4356576014453560
Rudraprayag,2003,0.3470268477515000
Tehri Garhwal,2003,0.4060634775254990
Udham Singh Nagar,2003,0.3327602387974400
Uttarkashi,2003,0.20974126441998400
Hardwar,2003,0.30663190347444900
Jind,2003,0.3011297328635810
Kaithal,2003,0.3189201512253750
Karnal,2003,0.3047795251887850
Kurukshetra,2003,0.28697056305717900
Panchkula,2003,0.2826701790934710
Panipat,2003,0.3028827685981450
Ambala,2003,0.2729400794676090
Gurgaon,2003,0.2461759207659440
Faridabad,2003,0.284854292964559
Fatehabad,2003,0.2913600675804770
Rohtak,2003,0.26518744546046300
Sirsa,2003,0.2433457428049920
Sonipat,2003,0.2951716591525570
Yamunanagar,2003,0.2939668162782840
Jhajjar,2003,0.25574307497911900
Mahendragarh,2003,0.2318681342839770
Rewari,2003,0.2500565710692530
Bhiwani,2003,0.21326677225716700
Hisar,2003,0.2551486654108350
Central,2003,0.12269637168778400
East,2003,0.13544639881108600
New Delhi,2003,0.2097982854786800
North,2003,0.16724725170374500
North East,2003,0.11721526451053800
North West,2003,0.21954320495889200
South,2003,0.20293447125285600
South West,2003,0.21680582145335800
West,2003,0.1430110304199730
Jaipur,2003,0.2061405441091290
Jaisalmer,2003,0.07885393538810920
Jalor,2003,0.1943272357552310
Jhalawar,2003,0.17863972085274800
Jhunjhunun,2003,0.17946596548668700
Jodhpur,2003,0.1199612360358270
Kota,2003,0.19952708699697400
Nagaur,2003,0.14842253970386700
Pali,2003,0.16980763208302500
Rajsamand,2003,0.18931330481924600
Sawai Madhopur,2003,0.18932209841587000
Ajmer,2003,0.16015666381156000
Banswara,2003,0.2011529407507560
Barmer,2003,0.11032471089839100
Bhilwara,2003,0.17424109042065300
Bikaner,2003,0.08028530018080930
Bharatpur,2003,0.22759000837618100
Bundi,2003,0.1972715807709500
Chittaurgarh,2003,0.19727445855638000
Churu,2003,0.10030610313575300
Dausa,2003,0.22104130512834100
Dhaulpur,2003,0.1785092946022830
Dungarpur,2003,0.20665691995176100
Karauli,2003,0.1705420126420000
Sirohi,2003,0.22898266506768500
Tonk,2003,0.1914960542670460
Sikar,2003,0.1748227079448190
Alwar,2003,0.23119771324275300
Udaipur,2003,0.23386669707540800
Ganganagar,2003,0.14026639292223400
Hanumangarh,2003,0.14293300763055900
Baran,2003,0.20776388415217200
Jalaun,2003,0.25031150877331800
Jaunpur,2003,0.34756995797988000
Jhansi,2003,0.2664717085708580
Jyotiba Phule Nagar,2003,0.2864416026731570
Kannauj,2003,0.27640227289076100
Kanpur Nagar,2003,0.25223193120630000
Kaushambi,2003,0.2700179161645740
Kheri,2003,0.2930348351019380
Mirzapur,2003,0.22284339818752200
Moradabad,2003,0.2891861886437470
Muzaffarnagar,2003,0.30002582002118400
Rae Bareli,2003,0.2913879006676540
Kushinagar,2003,0.27130174181593000
Lucknow,2003,0.3082945392708860
Lalitpur,2003,0.2995537532927120
Mahrajganj,2003,0.3107518086542070
Mahoba,2003,0.2821113224081410
Mainpuri,2003,0.2433584270057360
Mathura,2003,0.2569459279722170
Mau,2003,0.35917685151282100
Meerut,2003,0.3117689939179200
Pilibhit,2003,0.3208713695900170
Pratapgarh,2003,0.30658598862745300
Rampur,2003,0.29824093588469500
Sant Ravidas Nagar Bhadohi,2003,0.27429997927777600
Sant Kabir Nagar,2003,0.32561072446235000
Shahjahanpur,2003,0.3132610664760210
Shrawasti,2003,0.33948516821455800
Auraiya,2003,0.2694830898035880
Azamgarh,2003,0.3565501637185350
Budaun,2003,0.2433389400357060
Agra,2003,0.25243210110222700
Aligarh,2003,0.2664974487705960
Allahabad,2003,0.2556120671786200
Ambedkar Nagar,2003,0.3674055450024880
Bareilly,2003,0.2861480870947110
Bijnor,2003,0.3081038237086570
Basti,2003,0.3098139544691740
Baghpat,2003,0.332941072326009
Bahraich,2003,0.30028153644433900
Ballia,2003,0.3005384265484210
Balrampur,2003,0.34067782611843900
Banda,2003,0.2866815284881790
Barabanki,2003,0.3267083596522740
Chitrakoot,2003,0.2464169957953220
Chandauli,2003,0.2770754293656520
Deoria,2003,0.3427015742802920
Etah,2003,0.2393882988309090
Kanpur Dehat,2003,0.2776704745051370
Etawah,2003,0.25592629517669700
Faizabad,2003,0.3424892087889140
Ghazipur,2003,0.3448962229559580
Gonda,2003,0.3170765209658470
Gorakhpur,2003,0.3203634795877370
Farrukhabad,2003,0.2724546530162330
Fatehpur,2003,0.2731592152606430
Firozabad,2003,0.26801735844510800
Hamirpur,2003,0.2789615440330930
Hardoi,2003,0.33385175701347300
Saharanpur,2003,0.3036510058988780
Sitapur,2003,0.3252570747363670
Sultanpur,2003,0.33454206894280900
Sonbhadra,2003,0.229147323879766
Siddharthnagar,2003,0.305486626395901
Unnao,2003,0.288419533474612
Varanasi,2003,0.2973144762638090
Bulandshahr,2003,0.28649933338676800
Gautam Buddha Nagar,2003,0.28433055929700700
Ghaziabad,2003,0.3012468835455870
Hathras,2003,0.2766764817139930
Jamui,2003,0.25218204557826900
Kishanganj,2003,0.22353995885593400
Muzaffarpur,2003,0.27115413311495100
Purnia,2003,0.2458947460195220
Khagaria,2003,0.2170873266772000
Madhubani,2003,0.22414096737944400
Lakhisarai,2003,0.2435807678267900
Madhepura,2003,0.2369609286153100
Purba Champaran,2003,0.24936510689556000
Munger,2003,0.22885703044841500
Nalanda,2003,0.2645039566315500
Nawada,2003,0.2768293327334650
Pashchim Champaran,2003,0.25164573420393600
Patna,2003,0.2463431608235770
Samastipur,2003,0.25541328177515700
Sheikhpura,2003,0.2351481040223150
Sheohar,2003,0.2786501862087260
Araria,2003,0.2304828514053210
Aurangabad,2003,0.2493564251875470
Banka,2003,0.21639528323353300
Bhagalpur,2003,0.1939065344152580
Begusarai,2003,0.2313821733175710
Saran,2003,0.2752490281015530
Katihar,2003,0.22446761426053500
Darbhanga,2003,0.22974691643929900
Gopalganj,2003,0.28359285494096400
Saharsa,2003,0.2217649716546520
Sitamarhi,2003,0.2672585676225770
Siwan,2003,0.2979150692860390
Supaul,2003,0.18827757055249000
Vaishali,2003,0.2502063252934630
Kaimur (Bhabua),2003,0.2657710891396490
Gaya,2003,0.2663622424713270
Bhojpur,2003,0.2720420466311700
Buxar,2003,0.2997133668250500
Jehanabad,2003,0.26641147979456000
Rohtas,2003,0.2659712229053220
North,2003,0.14848306865657400
East,2003,0.3142817869110990
South,2003,0.3283376694338720
West,2003,0.2733170283707600
Lohit,2003,0.3472082809587600
Lower Subansiri,2003,0.3365458745825790
Papum Pare,2003,0.4058567986538390
Changlang,2003,0.44431928166541500
Dibang Valley,2003,0.3015020207120140
East Kameng,2003,0.3753946154919280
East Siang,2003,0.3996765901737630
Tawang,2003,0.21660538102300100
Tirap,2003,0.39594277016792300
West Kameng,2003,0.3472962014965540
West Siang,2003,0.34747582777219400
Upper Siang,2003,0.324450915104782
Upper Subansiri,2003,0.30493356085713300
Mokokchung,2003,0.3891988234148210
Mon,2003,0.3810865760579460
Phek,2003,0.39715788938338400
Tuensang,2003,0.3831954545240120
Wokha,2003,0.4270621059273510
Zunheboto,2003,0.3985463004272600
Dimapur,2003,0.3986241012577800
Kohima,2003,0.4435154690886140
Imphal East,2003,0.26386177920742700
Imphal West,2003,0.4379299475786960
Senapati (Excl. 3 sub-divisions),2003,0.3872932401868750
Bishnupur,2003,0.2280730583416910
Chandel,2003,0.4503525873037900
Churachandpur,2003,0.4694922318491320
Tamenglong,2003,0.4376691499846640
Thoubal,2003,0.2631640333677720
Ukhrul,2003,0.4221868080869930
Kolasib,2003,0.5311784070132870
Mamit,2003,0.5351812921777080
Lunglei,2003,0.5183620144562570
Lawngtlai,2003,0.5258226212101440
Saiha,2003,0.5608876324637280
Serchhip,2003,0.5170382452331340
Aizawl,2003,0.5015509071082170
Champhai,2003,0.5048661821926320
North Tripura,2003,0.4438705762352490
Dhalai,2003,0.4595783059891770
South Tripura,2003,0.4436857269033400
West Tripura,2003,0.4192772277540510
Jaintia Hills,2003,0.3566228165271060
East Garo Hills,2003,0.4685963671212110
East Khasi Hills,2003,0.3880219957107680
Ri Bhoi,2003,0.4105868055909660
South Garo Hills,2003,0.47962690699963
West Garo Hills,2003,0.3808018674714730
West Khasi Hills,2003,0.4713458796649240
Jorhat,2003,0.2192128958106950
Karimganj,2003,0.39125045558293900
Kokrajhar,2003,0.29010888547559600
Lakhimpur,2003,0.26910411547178300
Nagaon,2003,0.2464478501826920
Marigaon,2003,0.2077075890655500
Nalbari,2003,0.2908577173454870
North Cachar Hills,2003,0.3774039681710720
Barpeta,2003,0.2624911178916960
Bongaigaon,2003,0.28360587575692300
Cachar,2003,0.3946205019678670
Darrang,2003,0.2564682773578100
Dhemaji,2003,0.2732777281160820
Dhubri,2003,0.17500401118858500
Dibrugarh,2003,0.24975712145141300
Kamrup,2003,0.32134171675244300
Karbi Anglong,2003,0.3702765056619630
Goalpara,2003,0.2566246964148710
Golaghat,2003,0.2671396316368400
Hailakandi,2003,0.42382313612220700
Sonitpur,2003,0.2738500307377590
Sibsagar,2003,0.2854850644323190
Tinsukia,2003,0.350463493162352
Jalpaiguri,2003,0.26919781883270000
Koch Bihar,2003,0.19133270006794000
Murshidabad,2003,0.22543326428205
Puruliya,2003,0.255710232837299
Kolkata,2003,0.1095561818602050
Maldah,2003,0.21742053094643300
Nadia,2003,0.2476111073818990
North Twenty Four Parganas,2003,0.2664613091545630
Medinipur,2003,0.2568137503847070
Barddhaman,2003,0.23951169686048300
Birbhum,2003,0.23195808514003000
Bankura,2003,0.2527415645972880
Dakshin Dinajpur,2003,0.2016825322989350
Darjiling,2003,0.3507621209956900
Haora,2003,0.2640294911212380
South  Twenty Four Parganas,2003,0.24059951418719700
Uttar Dinajpur,2003,0.2373344127843630
Hugli,2003,0.2808471487975830
Purbi Singhbhum,2003,0.2673131949496830
Lohardaga,2003,0.31936854081944200
Pakaur,2003,0.2414778115488380
Pashchimi Singhbhum,2003,0.31327942688051800
Bokaro,2003,0.2523042491004120
Deoghar,2003,0.21720885525406600
Dhanbad,2003,0.23765884124408200
Dumka,2003,0.23453231254252400
Giridih,2003,0.24716871938879100
Godda,2003,0.2364645792302880
Gumla,2003,0.3039770051074980
Ranchi,2003,0.2757741236206030
Sahibganj,2003,0.24539658981574700
Garhwa,2003,0.2810546979924190
Palamu,2003,0.3172933827322480
Chatra,2003,0.3166410359415230
Hazaribagh,2003,0.27953780394671800
Kodarma,2003,0.28492108744509300
Jajapur,2003,0.2605805936851860
Jagatsinghapur,2003,0.2369307252713100
Jharsuguda,2003,0.1974784730627270
Khordha,2003,0.2797331757145890
Mayurbhanj,2003,0.3339212505040690
Puri,2003,0.14149176417607800
Koraput,2003,0.28564706279358500
Malkangiri,2003,0.3410130943054610
Nabarangapur,2003,0.2380277674473950
Nayagarh,2003,0.3492327570623960
Nuapada,2003,0.24151719512489400
Kandhamal,2003,0.3727741174228000
Sambalpur,2003,0.3130635767995080
Anugul,2003,0.302649104156652
Bhadrak,2003,0.23683928262808000
Baudh,2003,0.2968603546041330
Balangir,2003,0.2613153446866150
Baleshwar,2003,0.2481694050271310
Bargarh,2003,0.2725029314109710
Kendrapara,2003,0.26409154489795700
Kendujhar,2003,0.29991931554891900
Debagarh,2003,0.26432812664524700
Cuttack,2003,0.27037180447236500
Dhenkanal,2003,0.2941724441118320
Kalahandi,2003,0.2710942946324600
Ganjam,2003,0.3404553188470970
Gajapati,2003,0.3794365589234950
Rayagada,2003,0.33682955412259000
Sundargarh,2003,0.2983365017710630
Sonapur,2003,0.2760226924350240
Jashpur,2003,0.3227997688373680
Koriya,2003,0.3012450331464550
Mahasamund,2003,0.2343167898765920
Raigarh,2003,0.29129364228123600
Raipur,2003,0.26090020161472300
Rajnandgaon,2003,0.2703135993302610
Bastar,2003,0.3223323297700660
Dantewada,2003,0.3540755543952130
Dhamtari,2003,0.27482100897403800
Durg,2003,0.2264138399145390
Kanker,2003,0.2871807653389530
Surguja,2003,0.3004950350011820
Bilaspur,2003,0.28301894013051100
Janjgir - Champa,2003,0.2316497065803480
Korba,2003,0.299577577120924
Kawardha,2003,0.29625710515526000
Jabalpur,2003,0.30283276678572700
Jhabua,2003,0.19763530312097500
Mandsaur,2003,0.1642573161959170
Tikamgarh,2003,0.29776651184305900
Narsimhapur,2003,0.3338411224782890
Neemuch,2003,0.18801351228161600
Panna,2003,0.3217757542302340
Raisen,2003,0.31262561820845600
Rajgarh,2003,0.2050066602934610
Satna,2003,0.2667413065538520
Sehore,2003,0.30024256082906700
Seoni,2003,0.3010755420289040
Shajapur,2003,0.2317570713850230
Shivpuri,2003,0.23279055202455100
Bhind,2003,0.24055399730661000
Bhopal,2003,0.27932215069474900
Barwani,2003,0.175193897410881
Betul,2003,0.3225670762961990
Balaghat,2003,0.3486518227300370
Chhatarpur,2003,0.3146845671020120
Chhindwara,2003,0.3122266535244970
Dewas,2003,0.2940429145296470
Katni,2003,0.29869319439385000
Datia,2003,0.273110715195634
Damoh,2003,0.313082366972201
Dhar,2003,0.19165251054414900
East Nimar,2003,0.26764732117839900
Guna,2003,0.22305119899523900
Gwalior,2003,0.247827872465378
Harda,2003,0.3152824087063950
Ratlam,2003,0.1824000064844580
Rewa,2003,0.2359799269639950
Sagar,2003,0.30000336419948900
Sidhi,2003,0.2575901064746070
Ujjain,2003,0.20866725942661400
Vidisha,2003,0.28195748456294000
West Nimar,2003,0.2389762125874710
Morena,2003,0.2066987412734380
Sheopur,2003,0.2155097808871770
Dindori,2003,0.26133463763736
Mandla,2003,0.2828914033443310
Shahdol,2003,0.2360310218078860
Umaria,2003,0.2800807869318480
Hoshangabad,2003,0.3349844670421010
Indore,2003,0.2494293211301150
Jamnagar,2003,0.1471501786528760
Kheda,2003,0.3077587541324700
Mahesana,2003,0.2933599215074160
Narmada,2003,0.2439595216116100
Navsari,2003,0.3002204440195330
Panch Mahals,2003,0.2806009699435880
Patan,2003,0.1954267091235100
Porbandar,2003,0.17678090706200400
Rajkot,2003,0.1795253477380990
Anand,2003,0.31643568543290500
Ahmadabad,2003,0.20447194283515900
Amreli,2003,0.20595895572477000
Bhavnagar,2003,0.1996122569126960
Banas Kantha,2003,0.27581406875778500
Dohad,2003,0.23719044863293700
Junagadh,2003,0.2373251696133940
Kachchh,2003,0.046982574015816000
Gandhinagar,2003,0.31460201726274300
Sabar Kantha,2003,0.2734338430010150
Surendranagar,2003,0.19889242715400800
The Dangs,2003,0.2920429720082540
Vadodara,2003,0.27327453969756900
Valsad,2003,0.2849340845477730
Bharuch,2003,0.21361255005015600
Surat,2003,0.2488588981818290
Daman,2003,0.16754987240754500
Diu,2003,0.18011271820156000
Jalgaon,2003,0.2604096871926480
Jalna,2003,0.2285497697156360
Kolhapur,2003,0.3437867573121980
Latur,2003,0.2348682806673910
Pune,2003,0.23280875169768700
Nagpur,2003,0.3146316730608130
Mumbai,2003,-0.10609684343446700
Mumbai (Suburban),2003,0.1785341522157370
Nanded,2003,0.2766956890908040
Nandurbar,2003,0.2139476784388390
Nashik,2003,0.2103835726689670
Osmanabad,2003,0.18193685527185700
Parbhani,2003,0.2508189669662070
Sangli,2003,0.1789165693518850
Satara,2003,0.22153041689408500
Aurangabad,2003,0.20693320541620600
Ahmadnagar,2003,0.18685710536132000
Akola,2003,0.2593591436836980
Amravati,2003,0.3104692097991180
Bid,2003,0.2077451736452010
Bhandara,2003,0.30071743801383000
Buldana,2003,0.24625638040838600
Chandrapur,2003,0.2907422132662100
Dhule,2003,0.17704109626024100
Gadchiroli,2003,0.3128662436884910
Gondiya,2003,0.2866274366776190
Ratnagiri,2003,0.3688261496734580
Raigarh,2003,0.28582168073935800
Thane,2003,0.2667483370450710
Solapur,2003,0.17336916905777600
Sindhudurg,2003,0.3995613259421870
Wardha,2003,0.29793169562411900
Washim,2003,0.2279245500639250
Yavatmal,2003,0.2757639804359120
Hingoli,2003,0.2428186413196990
Khammam,2003,0.2938206906776920
Medak,2003,0.2678749558772570
Krishna,2003,0.25180062018053500
Kurnool,2003,0.23470993801371400
Mahbubnagar,2003,0.2534667084638210
Nalgonda,2003,0.20640907519482600
Nellore,2003,0.2163648944577570
Nizamabad,2003,0.2861110086963990
Prakasam,2003,0.21522503796258000
Anantapur,2003,0.21106001769996700
Adilabad,2003,0.2867772386971770
Chittoor,2003,0.2507005732238360
Cuddapah,2003,0.2261691596837780
East Godavari,2003,0.3377612038594060
Karimnagar,2003,0.2828691057273020
Guntur,2003,0.23719646601861200
Rangareddi,2003,0.2503760512072000
Srikakulam,2003,0.2730355242425990
West Godavari,2003,0.30114371073279200
Visakhapatnam,2003,0.3295693898570270
Vizianagaram,2003,0.26770681265715200
Warangal,2003,0.2486641316364310
Hyderabad,2003,0.15757747877075000
Kodagu,2003,0.5105870216792890
Kolar,2003,0.2326116999490320
Mandya,2003,0.31967998810385500
Koppal,2003,0.21964733507609600
Mysore,2003,0.3060964848652260
Raichur,2003,0.22086190811732700
Shimoga,2003,0.3898572207348490
Bagalkot,2003,0.2038716306246480
Bangalore,2003,0.2759291107274930
Bidar,2003,0.2566186007919920
Bijapur,2003,0.16256200141271200
Belgaum,2003,0.2556515699420980
Bellary,2003,0.21598281782310800
Bangalore Rural,2003,0.30188970069199200
Chamarajanagar,2003,0.3372754985551320
Chikmagalur,2003,0.4274100803584140
Chitradurga,2003,0.2164264051955100
Dakshina Kannada,2003,0.4691962393564420
Davanagere,2003,0.25666228405484100
Dharwad,2003,0.2303572931329590
Gulbarga,2003,0.2318903718752670
Gadag,2003,0.18026956250102700
Tumkur,2003,0.2656058013693740
Udupi,2003,0.4668969448926380
Uttara Kannada,2003,0.4963274618936540
Hassan,2003,0.3504156685648590
Haveri,2003,0.22355696052044500
North Goa,2003,0.3925889858545450
South Goa,2003,0.454938620682481
Kollam,2003,0.5170730539820430
Kottayam,2003,0.4315801768810850
Kozhikode,2003,0.4927417108031680
Malappuram,2003,0.4691016222374560
Palakkad,2003,0.43508087386550700
Pathanamthitta,2003,0.4780549926952660
Alappuzha,2003,0.3516312411460570
Kasaragod,2003,0.4278050085856330
Kannur,2003,0.5087826053594040
Ernakulam,2003,0.4136811167761280
Thrissur,2003,0.4534749132736610
Thiruvananthapuram,2003,0.4961989592924870
Wayanad,2003,0.5193228560679490
Idukki,2003,0.4249202097020330
Kanniyakumari,2003,0.4447247998710860
Karur,2003,0.21533843848834900
Madurai,2003,0.283149954735599
Namakkal,2003,0.2533789873879610
The Nilgiris,2003,0.4438391342037470
Perambalur,2003,0.17356193223179500
Pudukkottai,2003,0.23019806338404600
Ramanathapuram,2003,0.2243724755303640
Salem,2003,0.2435548118531680
Ariyalur,2003,0.23576079442750100
Coimbatore,2003,0.3154468775954300
Cuddalore,2003,0.2817762590879030
Dharmapuri,2003,0.2346092866280070
Dindigul,2003,0.30002187215536500
Erode,2003,0.29001800032792500
Sivaganga,2003,0.2422541353202580
Tiruchirappalli,2003,0.2363016528466100
Tirunelveli,2003,0.295640828764545
Tiruvannamalai,2003,0.2400000989857260
Thoothukkudi,2003,0.2325802289020420
Theni,2003,0.31980642026225600
Vellore,2003,0.269592311442348
Viluppuram,2003,0.23399970303831300
Virudhunagar,2003,0.2423230853323370
Chennai,2003,0.1822654106485000
Kancheepuram,2003,0.23671283858265500
Thiruvallur,2003,0.24827605432859200
Thanjavur,2003,0.2654021687167130
Thiruvarur,2003,0.278236109790883
Nagapattinam,2003,0.2968447196229250
Pondicherry,2003,0.3251873735582250
Yanam,2003,0.18017869595183300
Karaikal,2003,0.2908867757229980
Mahe,2003,0.455104248711759
Nicobars,2003,0.5511990132498390
Andamans,2003,0.4615617644921440
Chandigarh,2004,0.23098305785159700
Dadra & Nagar Haveli,2004,0.29564106499008000
Lakshadweep,2004,-0.2898546040845670
Data Not Available,2004,0.08437102866887050
Jammu,2004,0.309878491835951
Kargil,2004,0.036741605055202000
Kathua,2004,0.3156009800436690
Leh (Ladakh),2004,0.03445296595403100
Kupwara,2004,0.2733557518020320
Punch,2004,0.2909435349565260
Pulwama,2004,0.24072339547667900
Rajauri,2004,0.3388039728145570
Anantnag,2004,0.1938874254209660
Badgam,2004,0.18229917222225400
Baramula,2004,0.1970339117972940
Doda,2004,0.19571470126259400
Srinagar,2004,0.16871538212721900
Udhampur,2004,0.32192542716507300
Kangra,2004,0.29452195811550200
Kinnaur,2004,0.07882047172773000
Lahul & Spiti,2004,0.02549136469087720
Kullu,2004,0.19620726317842400
Mandi,2004,0.3554692803599800
Shimla,2004,0.3144205054864750
Bilaspur,2004,0.3362807616110540
Chamba,2004,0.2345219037218670
Hamirpur,2004,0.3655153414547980
Sirmaur,2004,0.3523412094269730
Solan,2004,0.3554743244577310
Una,2004,0.3317639921641340
Jalandhar,2004,0.2796562991660820
Kapurthala,2004,0.26493081817211000
Ludhiana,2004,0.3070583088522920
Mansa,2004,0.2941303671402280
Moga,2004,0.3164951705522190
Muktsar,2004,0.2885920133520340
Nawanshahr,2004,0.29281562600913900
Patiala,2004,0.26367476591923400
Sangrur,2004,0.3054839127442810
Amritsar,2004,0.28448273642055900
Firozpur,2004,0.2866261318899190
Bathinda,2004,0.2748541149089720
Gurdaspur,2004,0.2789274659455960
Faridkot,2004,0.28635308241689100
Fatehgarh Sahib,2004,0.2773164147225400
Rupnagar,2004,0.2942156993277100
Hoshiarpur,2004,0.29048906312818100
Nainital,2004,0.3726857857876870
Pithoragarh,2004,0.18354723228164600
Bageshwar,2004,0.2733834509488760
Almora,2004,0.3161009851099720
Chamoli,2004,0.180344250287867
Champawat,2004,0.37352239135634700
Dehradun,2004,0.3643296358878510
Garhwal,2004,0.3473424485855790
Rudraprayag,2004,0.3037513372272760
Tehri Garhwal,2004,0.3418151235149550
Udham Singh Nagar,2004,0.2897231977539900
Uttarkashi,2004,0.1995226280891560
Hardwar,2004,0.2792284475036220
Jind,2004,0.2629449362946990
Kaithal,2004,0.2641299738450430
Karnal,2004,0.2583117197549640
Kurukshetra,2004,0.254029156092036
Panchkula,2004,0.3017236908363910
Panipat,2004,0.2676817834340760
Ambala,2004,0.2632726868758930
Gurgaon,2004,0.2349942582289500
Faridabad,2004,0.26592354771958600
Fatehabad,2004,0.293274618108666
Rohtak,2004,0.23886733002289900
Sirsa,2004,0.25170586830283600
Sonipat,2004,0.2561085382392230
Yamunanagar,2004,0.28722573458681400
Jhajjar,2004,0.23394903400414600
Mahendragarh,2004,0.23516942018581700
Rewari,2004,0.2515134186679730
Bhiwani,2004,0.2189105892692900
Hisar,2004,0.25430452259915000
Central,2004,0.14049234523834100
East,2004,0.13906134278811100
New Delhi,2004,0.2286101714864920
North,2004,0.1674650693772410
North East,2004,0.11605637942936400
North West,2004,0.1931034343533370
South,2004,0.22096294482491500
South West,2004,0.20152470762536000
West,2004,0.13687631499090500
Jaipur,2004,0.20079382884835700
Jaisalmer,2004,0.05808700801856550
Jalor,2004,0.17442557815500200
Jhalawar,2004,0.21969771792795800
Jhunjhunun,2004,0.18444594059803700
Jodhpur,2004,0.1136176102113430
Kota,2004,0.2290915579206770
Nagaur,2004,0.14542136836202000
Pali,2004,0.17889737201020700
